probesetId	value	expr
1639691_at	0	empty
1639692_s_at	0	empty
1639693_at	0	empty
1639694_s_at	0.285714286	low
1639695_s_at	0	empty
1639696_at	0	empty
1639697_at	0	empty
1639698_at	0	empty
1639699_s_at	0	empty
1639700_s_at	0	empty
1639701_at	0	empty
1639702_at	0	empty
1639703_s_at	0	empty
1639704_at	0	empty
1639705_x_at	0	empty
1639706_s_at	0	empty
1639707_a_at	0	empty
1639708_at	0	empty
1639709_at	0	empty
1639710_at	1.5	high
1639711_at	0	empty
1639712_at	0	empty
1639713_at	0	empty
1639714_at	0	empty
1639715_at	0	empty
1639716_at	0	empty
1639717_at	0	empty
1639718_at	0	empty
1639719_at	0	empty
1639720_at	0	empty
1639721_at	1.5	high
1639722_s_at	1	normal
1639723_at	0	empty
1639724_at	0	empty
1639725_at	0	empty
1639726_at	0	empty
1639727_at	1	normal
1639728_at	0.285714286	low
1639729_s_at	1	normal
1639730_at	0	empty
1639731_at	0	empty
1639732_s_at	0	empty
1639733_s_at	0	empty
1639734_at	0	empty
1639735_at	0	empty
1639736_at	1	normal
1639737_at	0	empty
1639738_at	0	empty
1639739_s_at	0	empty
1639740_a_at	1	normal
1639741_at	0	empty
1639742_at	0	empty
1639743_s_at	0	empty
1639744_at	0	empty
1639745_at	0	empty
1639746_at	1	normal
1639747_at	1	normal
1639748_at	0	empty
1639749_a_at	0	empty
1639750_at	0	empty
1639751_at	0	empty
1639752_at	0	empty
1639753_at	0	empty
1639754_at	0	empty
1639755_at	0	empty
1639756_at	0	empty
1639757_at	1	normal
1639758_at	0	empty
1639759_s_at	1	normal
1639760_at	0	empty
1639761_s_at	2	high
1639762_at	0	empty
1639763_at	0	empty
1639764_at	1	normal
1639765_at	1	normal
1639766_at	0	empty
1639767_at	0	empty
1639768_at	1	normal
1639769_at	1.7	high
1639770_at	1	normal
1639771_at	1	normal
1639772_at	0	empty
1639773_s_at	0	empty
1639774_at	0	empty
1639775_at	0	empty
1639776_s_at	0	empty
1639777_at	0	empty
1639778_at	0	empty
1639779_at	0	empty
1639780_at	0	empty
1639781_at	0	empty
1639782_at	3.5	high
1639783_s_at	0	empty
1639784_at	1	normal
1639785_s_at	1	normal
1639786_at	0	empty
1639787_at	1	normal
1639788_at	0	empty
1639789_at	0	empty
1639790_at	1	normal
1639791_at	0	empty
1639792_at	0	empty
1639793_at	0	empty
1639794_at	0	empty
1639795_at	0.285714286	low
1639796_at	0	empty
1639797_at	0	empty
1639798_at	0	empty
1639799_s_at	0	empty
1639800_at	0	empty
1639801_at	0	empty
1639802_at	0	empty
1639803_at	1.5	high
1639804_at	0	empty
1639805_at	0	empty
1639806_at	1	normal
1639807_s_at	1.7	high
1639808_at	0	empty
1639809_at	0	empty
1639810_at	1.5	high
1639811_at	3	high
1639812_at	0.666666667	low
1639813_at	0	empty
1639814_at	0	empty
1639815_at	0	empty
1639816_at	0	empty
1639817_at	0	empty
1639818_s_at	0	empty
1639819_at	1	normal
1639820_s_at	0	empty
1639821_at	1	normal
1639822_at	0	empty
1639823_at	1	normal
1639824_at	0	empty
1639825_at	0	empty
1639826_at	1.7	high
1639827_at	0	empty
1639828_at	0	empty
1639829_at	0	empty
1639830_s_at	0	empty
1639831_at	0	empty
1639832_at	0	empty
1639833_at	0	empty
1639834_at	0	empty
1639835_at	0	empty
1639836_at	0	empty
1639837_at	0	empty
1639838_at	1	normal
1639839_s_at	0	empty
1639840_at	0	empty
1639841_at	0	empty
1639842_at	0	empty
1639843_at	0	empty
1639844_at	0	empty
1639845_at	0	empty
1639846_at	0	empty
1639847_at	0	empty
1639848_at	0	empty
1639849_at	0	empty
1639850_at	1	normal
1639851_at	0	empty
1639852_at	0	empty
1639853_at	1	normal
1639854_at	0	empty
1639855_at	0	empty
1639856_at	2	high
1639857_at	0	empty
1639858_s_at	1	normal
1639859_at	0	empty
1639860_at	0	empty
1639861_at	0	empty
1639862_at	1	normal
1639863_at	0	empty
1639864_at	0	empty
1639865_at	0	empty
1639866_at	0	empty
1639867_at	0	empty
1639868_at	0	empty
1639869_a_at	1	normal
1639870_at	0	empty
1639871_at	0	empty
1639872_at	0	empty
1639873_at	0.25	low
1639874_at	0	empty
1639875_at	0	empty
1639876_a_at	0	empty
1639877_at	0.285714286	low
1639878_at	0	empty
1639879_at	0	empty
1639880_at	0	empty
1639881_at	0	empty
1639882_at	1	normal
1639883_at	0	empty
1639884_at	0	empty
1639885_at	0	empty
1639886_at	0	empty
1639887_s_at	0	empty
1639888_at	0	empty
1639889_at	0	empty
1639890_at	0	empty
1639891_at	0	empty
1639892_at	1	normal
1639893_s_at	0	empty
1639894_at	0	empty
1639895_at	3.5	high
1639896_at	0	empty
1639897_at	0	empty
1639898_at	0	empty
1639899_at	0	empty
1639900_at	3.5	high
1639901_a_at	0	empty
1639902_at	0	empty
1639903_at	0	empty
1639904_at	0	empty
1639905_at	0	empty
1639906_a_at	0.833333333	low
1639907_at	0	empty
1639908_a_at	1	normal
1639909_at	0	empty
1639910_at	0	empty
1639911_at	0	empty
1639912_x_at	0	empty
1639913_at	1	normal
1639914_at	0.285714286	low
1639915_at	0	empty
1639916_at	0	empty
1639917_at	1	normal
1639918_at	0	empty
1639919_at	0	empty
1639920_at	0	empty
1639921_at	0	empty
1639922_at	0	empty
1639923_at	0	empty
1639924_at	0	empty
1639925_at	0	empty
1639926_at	0	empty
1639927_at	1	normal
1639928_a_at	1	normal
1639929_at	0	empty
1639930_at	0	empty
1639931_at	1	normal
1639932_at	3.5	high
1639933_at	1	normal
1639934_at	0	empty
1639935_at	0	empty
1639936_at	0	empty
1639937_at	1	normal
1639938_at	0	empty
1639939_at	0	empty
1639940_at	1	normal
1639941_at	0	empty
1639942_at	0	empty
1639943_at	1	normal
1639944_at	0.25	low
1639945_at	0	empty
1639946_at	3	high
1639947_s_at	1	normal
1639948_a_at	0	empty
1639949_s_at	0	empty
1639950_at	2	high
1639951_at	1	normal
1639952_at	1	normal
1639953_at	0	empty
1639954_at	3.5	high
1639955_at	1	normal
1639956_at	0	empty
1639957_s_at	0	empty
1639958_s_at	0	empty
1639959_at	0	empty
1639960_at	0	empty
1639961_at	0	empty
1639962_a_at	0	empty
1639963_at	1	normal
1639964_at	0	empty
1639965_at	0	empty
1639966_a_at	3.5	high
1639967_s_at	1	normal
1639968_at	3.5	high
1639969_at	0	empty
1639970_at	1	normal
1639971_at	0	empty
1639972_at	0	empty
1639973_a_at	0	empty
1639974_a_at	0	empty
1639975_at	0	empty
1639976_at	1	normal
1639977_at	1	normal
1639978_at	0	empty
1639979_at	0	empty
1639980_s_at	0	empty
1639981_at	0	empty
1639982_at	0	empty
1639983_at	0	empty
1639984_at	1	normal
1639985_s_at	1	normal
1639986_at	1	normal
1639987_at	0	empty
1639988_at	0	empty
1639989_at	0	empty
1639990_at	0	empty
1639991_at	0	empty
1639992_at	0	empty
1639993_at	1	normal
1639994_at	1	normal
1639995_a_at	1	normal
1639996_at	0	empty
1639997_s_at	0	empty
1639998_at	0	empty
1639999_at	0	empty
1640000_at	0	empty
1640001_at	1	normal
1640002_at	1.7	high
1640003_at	0	empty
1640004_at	0	empty
1640005_at	0	empty
1640006_at	0	empty
1640007_at	0	empty
1640008_at	0	empty
1640009_at	1	normal
1640010_at	0	empty
1640011_at	0	empty
1640012_at	0	empty
1640013_at	0	empty
1640014_at	0	empty
1640015_at	0.833333333	low
1640016_at	0	empty
1640017_at	1	normal
1640018_at	0	empty
1640019_at	1	normal
1640020_at	0	empty
1640021_a_at	0	empty
1640022_at	0	empty
1640023_s_at	0	empty
1640024_at	1.5	high
1640025_at	0	empty
1640026_at	0	empty
1640027_a_at	0	empty
1640028_at	0	empty
1640029_s_at	0	empty
1640030_at	0.25	low
1640031_at	1	normal
1640032_a_at	0	empty
1640033_at	0	empty
1640034_at	0	empty
1640035_at	3.5	high
1640036_a_at	3.5	high
1640037_at	0	empty
1640038_at	0	empty
1640039_at	0	empty
1640040_at	0	empty
1640041_at	0	empty
1640042_at	1	normal
1640043_s_at	3	high
1640044_at	0	empty
1640045_at	0	empty
1640046_at	0	empty
1640047_s_at	0	empty
1640048_s_at	3	high
1640049_at	0	empty
1640050_at	0	empty
1640051_s_at	1	normal
1640052_at	0	empty
1640053_at	0	empty
1640054_at	1	normal
1640055_at	3	high
1640056_at	0	empty
1640057_at	0	empty
1640058_at	1	normal
1640059_at	1	normal
1640060_at	0	empty
1640061_at	0	empty
1640062_at	0	empty
1640063_at	0	empty
1640064_at	0	empty
1640065_at	0.833333333	low
1640066_at	0	empty
1640067_at	0	empty
1640068_at	1	normal
1640069_at	0	empty
1640070_a_at	1	normal
1640071_at	0	empty
1640072_at	0	empty
1640073_at	0	empty
1640074_s_at	0	empty
1640075_a_at	0	empty
1640076_at	0	empty
1640077_at	1	normal
1640078_at	1.5	high
1640079_at	0.833333333	low
1640080_at	0	empty
1640081_at	0	empty
1640082_at	1	normal
1640083_at	3.5	high
1640084_a_at	0	empty
1640085_at	0	empty
1640086_at	0	empty
1640087_at	0	empty
1640088_at	1	normal
1640089_at	1	normal
1640090_a_at	0	empty
1640091_at	0	empty
1640092_a_at	3.5	high
1640093_at	0	empty
1640094_at	MC	MC
1640095_at	0	empty
1640096_at	0	empty
1640097_at	1	normal
1640098_at	1	normal
1640099_at	0	empty
1640100_at	0	empty
1640101_at	0.833333333	low
1640102_at	0	empty
1640103_s_at	0	empty
1640104_at	3.5	high
1640105_a_at	MC	MC
1640106_at	0	empty
1640107_at	0	empty
1640108_at	0	empty
1640109_at	0	empty
1640110_at	1	normal
1640111_s_at	0	empty
1640112_at	0	empty
1640113_at	1	normal
1640114_at	0	empty
1640115_at	0.285714286	low
1640116_at	0	empty
1640117_at	0	empty
1640118_at	1.5	high
1640119_a_at	1	normal
1640120_at	0	empty
1640121_a_at	0	empty
1640122_at	3.5	high
1640123_at	0	empty
1640124_at	0	empty
1640125_s_at	1	normal
1640126_at	0	empty
1640127_at	3.5	high
1640128_at	0	empty
1640129_at	0.666666667	low
1640130_at	1	normal
1640131_a_at	1	normal
1640132_at	0	empty
1640133_at	0	empty
1640134_a_at	MC	MC
1640135_at	0	empty
1640136_at	0	empty
1640137_at	0	empty
1640138_at	0	empty
1640139_at	0	empty
1640140_at	0	empty
1640141_at	0	empty
1640142_at	0	empty
1640143_at	0	empty
1640144_at	0	empty
1640145_at	1	normal
1640146_at	1	normal
1640147_at	0	empty
1640148_at	0	empty
1640149_at	0	empty
1640150_s_at	1.5	high
1640151_at	1	normal
1640152_at	0	empty
1640153_at	0	empty
1640154_at	0	empty
1640155_at	0	empty
1640156_at	1	normal
1640157_at	0	empty
1640158_at	1	normal
1640159_at	0	empty
1640160_a_at	0	empty
1640161_at	0	empty
1640162_at	1	normal
1640163_at	0	empty
1640164_at	0	empty
1640165_at	0	empty
1640166_at	0	empty
1640167_s_at	1	normal
1640168_at	0	empty
1640169_s_at	0.285714286	low
1640170_at	0	empty
1640171_at	0	empty
1640172_at	1	normal
1640173_at	0	empty
1640174_at	0	empty
1640175_at	0	empty
1640176_at	0	empty
1640177_at	1	normal
1640178_at	1.7	high
1640179_at	0	empty
1640180_at	0	empty
1640181_at	0	empty
1640182_at	0	empty
1640183_at	0	empty
1640184_at	0.285714286	low
1640185_at	0	empty
1640186_at	0	empty
1640187_a_at	0	empty
1640188_at	0	empty
1640189_at	0	empty
1640190_at	0.666666667	low
1640191_a_at	1	normal
1640192_at	0	empty
1640193_at	0	empty
1640194_a_at	0	empty
1640195_at	0	empty
1640196_at	0	empty
1640197_at	0	empty
1640198_at	1	normal
1640199_at	0	empty
1640200_at	0	empty
1640201_at	1	normal
1640202_at	MF	MF
1640203_at	0	empty
1640204_at	0	empty
1640205_at	0	empty
1640206_at	0	empty
1640207_at	0	empty
1640208_s_at	1.5	high
1640209_at	0	empty
1640210_at	1	normal
1640211_at	0	empty
1640212_at	0	empty
1640213_at	0	empty
1640214_at	1	normal
1640215_at	3.5	high
1640216_at	0	empty
1640217_at	0	empty
1640218_at	0	empty
1640219_at	0	empty
1640220_a_at	1.5	high
1640221_at	1	normal
1640222_s_at	1	normal
1640223_a_at	MC	MC
1640224_s_at	0	empty
1640225_at	0	empty
1640226_at	0	empty
1640227_at	1	normal
1640228_at	0	empty
1640229_at	0	empty
1640230_at	0	empty
1640231_a_at	0	empty
1640232_at	0	empty
1640233_at	0	empty
1640234_at	0	empty
1640235_at	0	empty
1640236_at	0	empty
1640237_a_at	1	normal
1640238_at	0	empty
1640239_at	1	normal
1640240_s_at	1	normal
1640241_at	0.4	low
1640242_s_at	0	empty
1640243_at	0	empty
1640244_at	0	empty
1640245_s_at	0	empty
1640246_at	0	empty
1640247_at	0	empty
1640248_at	0	empty
1640249_at	0	empty
1640250_x_at	0	empty
1640251_s_at	1	normal
1640252_at	0	empty
1640253_at	0	empty
1640254_at	0	empty
1640255_at	0	empty
1640256_at	0	empty
1640257_at	0.285714286	low
1640258_at	0	empty
1640259_at	0	empty
1640260_at	0	empty
1640261_at	0	empty
1640262_at	0	empty
1640263_at	0	empty
1640264_at	0	empty
1640265_a_at	0	empty
1640266_a_at	0	empty
1640267_at	0	empty
1640268_at	0	empty
1640269_at	0	empty
1640270_at	0	empty
1640271_s_at	1	normal
1640272_at	0	empty
1640273_at	0	empty
1640274_at	0	empty
1640275_at	0	empty
1640276_a_at	1	normal
1640277_s_at	0	empty
1640278_at	0	empty
1640279_at	0	empty
1640280_at	0	empty
1640281_s_at	1.7	high
1640282_at	0	empty
1640283_at	0	empty
1640284_at	0	empty
1640285_at	0	empty
1640286_at	0	empty
1640287_s_at	0	empty
1640288_s_at	0	empty
1640289_a_at	0	empty
1640290_at	1.7	high
1640291_at	1	normal
1640292_at	0	empty
1640293_s_at	1	normal
1640294_at	0	empty
1640295_a_at	0.4	low
1640296_a_at	0.4	low
1640297_at	0	empty
1640298_at	0	empty
1640299_at	0	empty
1640300_at	1	normal
1640301_a_at	1	normal
1640302_at	0	empty
1640303_a_at	1	normal
1640304_at	0	empty
1640305_at	1	normal
1640306_at	0	empty
1640307_at	0	empty
1640308_a_at	0	empty
1640309_s_at	1	normal
1640310_at	0	empty
1640311_s_at	0	empty
1640312_at	0	empty
1640313_s_at	0	empty
1640314_at	0	empty
1640315_at	0	empty
1640316_at	0	empty
1640317_at	0.25	low
1640318_at	3.5	high
1640319_at	0	empty
1640320_s_at	0	empty
1640321_at	0	empty
1640322_at	0	empty
1640323_at	0	empty
1640324_at	0	empty
1640325_at	0	empty
1640326_at	0	empty
1640327_at	1	normal
1640328_at	0	empty
1640329_s_at	0	empty
1640330_at	0	empty
1640331_at	0	empty
1640332_at	0	empty
1640333_at	1	normal
1640334_at	0	empty
1640335_at	0	empty
1640336_at	3.5	high
1640337_a_at	1	normal
1640338_at	0	empty
1640339_at	0	empty
1640340_at	0	empty
1640341_s_at	0	empty
1640342_at	1	normal
1640343_at	0	empty
1640344_at	MC	MC
1640345_at	0	empty
1640346_at	0	empty
1640347_at	0	empty
1640348_at	0	empty
1640349_at	0	empty
1640350_at	1.5	high
1640351_s_at	1	normal
1640352_at	0	empty
1640353_at	0	empty
1640354_at	0	empty
1640355_at	0	empty
1640356_a_at	1	normal
1640357_at	0	empty
1640358_at	1	normal
1640359_s_at	0	empty
1640360_at	0	empty
1640361_at	0.285714286	low
1640362_at	0	empty
1640363_a_at	0.666666667	low
1640364_at	1.5	high
1640365_s_at	0.666666667	low
1640366_at	1	normal
1640367_s_at	0	empty
1640368_at	0	empty
1640369_at	0	empty
1640370_at	0	empty
1640371_a_at	1	normal
1640372_at	0	empty
1640373_at	0	empty
1640374_at	0	empty
1640375_at	1	normal
1640376_a_at	0	empty
1640377_s_at	1	normal
1640378_s_at	0	empty
1640379_s_at	0	empty
1640380_a_at	1	normal
1640381_at	MC	MC
1640382_at	1	normal
1640383_at	0	empty
1640384_at	0	empty
1640385_at	0	empty
1640386_at	0	empty
1640387_at	0	empty
1640388_at	0	empty
1640389_at	0	empty
1640390_at	0	empty
1640391_at	1	normal
1640392_at	0	empty
1640393_s_at	1	normal
1640394_s_at	1	normal
1640395_a_at	1	normal
1640396_at	0	empty
1640397_at	1	normal
1640398_at	0	empty
1640399_at	0.666666667	low
1640400_at	0	empty
1640401_at	1	normal
1640402_at	0	empty
1640403_at	0	empty
1640404_at	0	empty
1640405_at	MF	MF
1640406_at	0	empty
1640407_at	0	empty
1640408_at	0	empty
1640409_at	1	normal
1640410_at	0	empty
1640411_at	1	normal
1640412_at	1	normal
1640413_at	0	empty
1640414_at	0	empty
1640415_at	1	normal
1640416_at	0	empty
1640417_a_at	1	normal
1640418_at	1	normal
1640419_at	1	normal
1640420_at	0	empty
1640421_at	1	normal
1640422_a_at	0	empty
1640423_at	0	empty
1640424_at	0	empty
1640425_at	0	empty
1640426_at	0	empty
1640427_at	0	empty
1640428_a_at	0	empty
1640429_a_at	1	normal
1640430_s_at	0.4	low
1640431_at	0	empty
1640432_at	0	empty
1640433_a_at	1	normal
1640434_at	0	empty
1640435_at	0	empty
1640436_at	0	empty
1640437_at	0	empty
1640438_at	0	empty
1640439_at	0	empty
1640440_at	1	normal
1640441_at	0	empty
1640442_at	0	empty
1640443_at	0	empty
1640444_at	0	empty
1640445_at	0	empty
1640446_s_at	0	empty
1640447_at	0	empty
1640448_x_at	0	empty
1640449_s_at	1	normal
1640450_at	0	empty
1640451_at	1	normal
1640452_at	1	normal
1640453_at	1	normal
1640454_at	1	normal
1640455_a_at	0	empty
1640456_at	1.5	high
1640457_s_at	MC	MC
1640458_at	0	empty
1640459_at	0	empty
1640460_at	1	normal
1640461_at	1	normal
1640462_at	0.833333333	low
1640463_at	0	empty
1640464_at	0	empty
1640465_at	0	empty
1640466_s_at	3.5	high
1640467_at	0	empty
1640468_a_at	0	empty
1640469_at	0	empty
1640470_s_at	1	normal
1640471_at	0	empty
1640472_at	1	normal
1640473_at	0	empty
1640474_at	0	empty
1640475_at	0	empty
1640476_at	1	normal
1640477_at	0	empty
1640478_at	0	empty
1640479_at	0.25	low
1640480_at	0	empty
1640481_at	0	empty
1640482_at	0	empty
1640483_at	0	empty
1640484_at	0	empty
1640485_at	0	empty
1640486_s_at	0	empty
1640487_at	0	empty
1640488_a_at	3.5	high
1640489_at	1	normal
1640490_s_at	0	empty
1640491_at	0	empty
1640492_at	3.5	high
1640493_at	1	normal
1640494_at	0	empty
1640495_at	1	normal
1640496_at	0	empty
1640497_at	1	normal
1640498_at	0	empty
1640499_at	0	empty
1640500_at	0	empty
1640501_at	1	normal
1640502_at	0	empty
1640503_at	0	empty
1640504_at	0	empty
1640505_at	0	empty
1640506_at	0	empty
1640507_s_at	0	empty
1640508_s_at	0	empty
1640509_s_at	1	normal
1640510_at	1	normal
1640511_at	0	empty
1640512_at	0	empty
1640513_a_at	0	empty
1640514_at	0	empty
1640515_s_at	1	normal
1640516_at	0	empty
1640517_at	0	empty
1640518_at	0	empty
1640519_at	0	empty
1640520_at	0	empty
1640521_at	1	normal
1640522_at	0	empty
1640523_at	0	empty
1640524_at	0	empty
1640525_a_at	0	empty
1640526_at	1	normal
1640527_at	0	empty
1640528_at	1	normal
1640529_at	0	empty
1640530_at	0	empty
1640531_at	0	empty
1640532_at	0	empty
1640533_at	0	empty
1640534_s_at	0	empty
1640535_s_at	0	empty
1640536_at	0	empty
1640537_a_at	0	empty
1640538_at	0	empty
1640539_a_at	0.25	low
1640540_at	0	empty
1640541_at	1	normal
1640542_at	0	empty
1640543_at	0	empty
1640544_a_at	0	empty
1640545_at	0	empty
1640546_at	0	empty
1640547_at	0	empty
1640548_at	1	normal
1640549_at	1	normal
1640550_at	0	empty
1640551_at	1	normal
1640552_at	1	normal
1640553_at	0	empty
1640554_at	0	empty
1640555_at	0	empty
1640556_at	0	empty
1640557_at	0	empty
1640558_a_at	1	normal
1640559_at	0	empty
1640560_at	0	empty
1640561_at	3.5	high
1640562_at	0	empty
1640563_at	0	empty
1640564_at	0	empty
1640565_at	0	empty
1640566_at	1	normal
1640567_at	MC	MC
1640568_at	0	empty
1640569_at	0	empty
1640570_at	0	empty
1640571_at	0	empty
1640572_at	0.833333333	low
1640573_at	0	empty
1640574_at	0	empty
1640575_at	0	empty
1640576_a_at	3.5	high
1640577_a_at	0	empty
1640578_at	0	empty
1640579_at	0	empty
1640580_at	0	empty
1640581_at	0	empty
1640582_at	0.666666667	low
1640583_at	0	empty
1640584_at	0	empty
1640585_at	0	empty
1640586_at	0	empty
1640587_at	0	empty
1640588_at	0	empty
1640589_at	MF	MF
1640590_at	0	empty
1640591_at	0	empty
1640592_at	0	empty
1640593_at	0	empty
1640594_at	0	empty
1640595_at	1	normal
1640596_a_at	1	normal
1640597_at	0	empty
1640598_s_at	1.5	high
1640599_at	1	normal
1640600_at	0	empty
1640601_at	0	empty
1640602_s_at	1	normal
1640603_at	0	empty
1640604_at	0	empty
1640605_at	0	empty
1640606_x_at	0	empty
1640607_at	0	empty
1640608_at	1	normal
1640609_at	0	empty
1640610_at	0	empty
1640611_at	0	empty
1640612_at	0	empty
1640613_at	0	empty
1640614_at	1	normal
1640615_at	0	empty
1640616_at	0	empty
1640617_at	0	empty
1640618_at	0	empty
1640619_at	1.7	high
1640620_at	0	empty
1640621_at	0	empty
1640622_at	0	empty
1640623_at	0	empty
1640624_s_at	0	empty
1640625_at	0	empty
1640626_at	0	empty
1640627_at	0	empty
1640628_at	1	normal
1640629_s_at	1	normal
1640630_at	0	empty
1640631_at	1	normal
1640632_at	1	normal
1640633_s_at	1.5	high
1640634_at	0	empty
1640635_a_at	0.285714286	low
1640636_at	0	empty
1640637_at	0.285714286	low
1640638_at	0	empty
1640639_at	0	empty
1640640_at	1	normal
1640641_s_at	0	empty
1640642_at	0	empty
1640643_a_at	1	normal
1640644_at	0.25	low
1640645_at	0	empty
1640646_at	0	empty
1640647_s_at	0	empty
1640648_at	0	empty
1640649_at	0	empty
1640650_at	1	normal
1640651_at	0	empty
1640652_at	0	empty
1640653_at	0	empty
1640654_at	0	empty
1640655_s_at	0	empty
1640656_a_at	1	normal
1640657_at	0	empty
1640658_at	0	empty
1640659_s_at	1	normal
1640660_at	0	empty
1640661_at	MC	MC
1640662_at	0	empty
1640663_at	0	empty
1640664_at	0	empty
1640665_at	0	empty
1640666_at	0	empty
1640667_at	0.25	low
1640668_s_at	0	empty
1640669_at	0	empty
1640670_at	0	empty
1640671_at	0	empty
1640672_at	0	empty
1640673_at	1	normal
1640674_at	0	empty
1640675_at	0	empty
1640676_at	0	empty
1640677_at	0	empty
1640678_at	0	empty
1640679_at	1	normal
1640680_at	0	empty
1640681_at	0	empty
1640682_at	0	empty
1640683_at	0	empty
1640684_at	3.5	high
1640685_at	0	empty
1640686_s_at	1	normal
1640687_at	0	empty
1640688_at	0	empty
1640689_a_at	0.833333333	low
1640690_at	0	empty
1640691_at	1	normal
1640692_at	0	empty
1640693_at	0	empty
1640694_at	0	empty
1640695_at	1	normal
1640696_at	0	empty
1640697_at	0	empty
1640698_at	1	normal
1640699_at	0	empty
1640700_at	1	normal
1640701_at	0	empty
1640702_at	0	empty
1640703_at	MC	MC
1640704_at	0	empty
1640705_at	0	empty
1640706_at	0	empty
1640707_at	1	normal
1640708_at	0	empty
1640709_s_at	0	empty
1640710_at	0	empty
1640711_at	0.666666667	low
1640712_at	0	empty
1640713_at	0	empty
1640714_at	1	normal
1640715_at	0	empty
1640716_at	0	empty
1640717_at	0	empty
1640718_at	0	empty
1640719_at	0	empty
1640720_a_at	0	empty
1640721_at	0	empty
1640722_at	0	empty
1640723_at	0	empty
1640724_at	0	empty
1640725_s_at	0	empty
1640726_at	0	empty
1640727_at	0	empty
1640728_at	0	empty
1640729_s_at	0	empty
1640730_at	1	normal
1640731_at	0	empty
1640732_s_at	1	normal
1640733_at	0	empty
1640734_a_at	1	normal
1640735_at	2	high
1640736_at	1	normal
1640737_at	0	empty
1640738_a_at	0	empty
1640739_at	1	normal
1640740_a_at	0	empty
1640741_at	0	empty
1640742_at	0	empty
1640743_at	0.4	low
1640744_a_at	1	normal
1640745_at	0	empty
1640746_at	1	normal
1640747_s_at	0.666666667	low
1640748_at	0	empty
1640749_at	0	empty
1640750_at	1	normal
